region,year,cpi,csi,cluster
충청북도,2014,95.22,0.011859219586840088,Chungcheongbuk-do
충청북도,2015,95.073,-0.0015437933207309974,Chungcheongbuk-do
충청북도,2016,95.613,0.005679846013063712,Chungcheongbuk-do
충청북도,2017,97.524,0.019986821875686376,Chungcheongbuk-do
충청북도,2018,99.122,0.016385710184159786,Chungcheongbuk-do
충청북도,2019,99.487,0.0036823308649946013,Chungcheongbuk-do
충청북도,2020,100,0.005156452601847531,Chungcheongbuk-do
충청북도,2021,102.69,0.026899999999999976,Chungcheongbuk-do
충청북도,2022,108.52,0.056772811374038355,Chungcheongbuk-do
충청북도,2023,112.39,0.03566162919277557,Chungcheongbuk-do
충청북도,2024,114.83,0.02171011655841265,Chungcheongbuk-do
